#,경로,결과,steps,lat(ms),top액션,gnd%,area,cx,STOP,FPE,메모,날짜,session_id
1,right_left,성공,5,1182.2,FWD+R,80.0,0.074,0.55,N,0.0,,2026-06-26 10:03
2,center_straight,성공,4,5824.8,FORWARD,75.0,0.053,0.55,N,0.1,,2026-06-26 10:44
3,center_straight,성공,7,457.5,FORWARD,85.7,0.05,0.51,N,0.05,,2026-06-26 10:46
4,right_left,성공,4,5650.9,FWD+L,75.0,0.048,0.55,N,0.0,,2026-06-26 13:27
5,right_left,성공,7,484.8,FORWARD,85.7,0.074,0.67,N,0.0,,2026-06-26 13:30
6,right_left,성공,7,537.7,FWD+L,85.7,0.056,0.52,N,0.0,,2026-06-26 13:56
7,right_left,성공,4,423.7,FORWARD,75.0,0.02,0.5,N,0.0,,2026-06-26 13:58
8,right_left,성공,4,427.8,FORWARD,75.0,0.054,0.5,N,0.0,,2026-06-26 14:01
9,right_left,성공,4,421.4,FWD+L,75.0,0.03,0.64,N,0.0,,2026-06-26 14:02
10,right_left,성공,2,767.8,FORWARD,100.0,0.259,0.62,Y,0.0,,2026-06-26 14:03
11,right_left,성공,4,418.1,FWD+L,75.0,0.035,0.6,N,0.0,,2026-06-26 14:07
12,right_left,성공,26,581.2,STOP,100.0,0.076,0.48,N,0.0,,2026-06-26 14:09
13,right_left,성공,7,485.5,FWD+L,85.7,0.067,0.56,N,0.0,,2026-06-26 14:11
14,right_left,성공,4,427.0,FORWARD,75.0,0.036,0.6,N,0.0,,2026-06-26 14:15
15,right_left,성공,7,486.6,FORWARD,85.7,0.04,0.6,N,0.0,,2026-06-26 14:16
16,right_left,성공,4,422.2,FORWARD,75.0,0.03,0.64,N,0.0,,2026-06-26 14:18
17,right_left,성공,4,424.9,ROT_L,75.0,0.057,0.51,N,0.0,,2026-06-26 14:21
18,right_left,성공,8,695.2,ROT_L,87.5,0.033,0.6,N,0.0,,2026-06-26 14:29
19,right_left,성공,7,487.3,FORWARD,85.7,0.025,0.6,N,0.0,,2026-06-26 14:30
20,right_left,성공,9,555.8,FORWARD,88.9,0.015,0.39,N,0.0,,2026-06-26 14:30
21,right_left,성공,7,492.8,FORWARD,85.7,0.075,0.46,N,0.0,,2026-06-26 14:32
22,right_left,성공,4,432.8,FWD+L,75.0,0.182,0.65,Y,0.0,,2026-06-26 14:46
23,right_left,성공,4,427.4,FWD+L,75.0,0.048,0.5,N,0.0,,2026-06-26 14:49
24,right_left,성공,10,522.2,FORWARD,90.0,0.06,0.53,N,0.0,,2026-06-26 14:55
25,right_left,성공,4,432.3,FWD+L,75.0,0.036,0.51,N,0.0,,2026-06-26 14:56
26,right_left,성공,10,522.9,FORWARD,90.0,0.049,0.59,N,0.0,,2026-06-26 14:57
27,right_left,성공,7,495.2,FORWARD,85.7,0.07,0.57,N,0.0,,2026-06-26 14:58
28,right_left,성공,9,568.5,FWD+L,88.9,0.074,0.33,N,0.0,,2026-06-26 14:59
29,right_left,성공,10,514.8,FORWARD,90.0,0.072,0.54,N,0.0,,2026-06-26 15:03
30,right_left,성공,7,490.8,FORWARD,85.7,0.078,0.54,N,0.0,,2026-06-26 15:05
31,right_left,성공,10,522.2,FORWARD,90.0,0.051,0.54,N,0.0,,2026-06-26 15:06
32,right_left,성공,7,494.7,FORWARD,85.7,0.056,0.52,N,0.0,,2026-06-26 15:07
33,right_left,성공,8,626.1,FORWARD,87.5,0.328,0.68,Y,0.0,,2026-06-26 15:09
34,right_left,성공,10,519.5,FORWARD,90.0,0.048,0.54,N,0.0,,2026-06-26 15:16
35,right_left,성공,4,430.1,FWD+L,75.0,0.016,0.6,N,0.0,,2026-06-26 15:17
36,right_left,성공,7,488.0,FORWARD,85.7,0.025,0.5,N,0.0,,2026-06-26 15:18
37,obj_left,성공,9,1617.3,ROT_R,33.3,0.0,0.5,N,0.01,처음에 빙글뱅글 돌았음 웜업할때,2026-06-30 20:15
38,obj_left,성공,7,1539.2,ROT_R,42.9,0.0,0.5,N,0.01,중간 레이턴시 좀 기렁ㅅ음 가다가 그리고 초반 프리뷰 좀 이상 피리뷰가 역할했나 싶음,2026-06-30 20:56
39,obj_left,실패,7,1582.0,ROT_R,0.0,0.0,0.5,N,1.0,프리뷰 호출이 반복되는 오류,2026-06-30 21:26
40,obj_left,실패,16,1519.8,FORWARD,75.0,0.0,0.5,N,0.3,잘가다가 도착 경로를 중간에 멈췄어야하는데 어긋남 성공인지 아닌지 애매함,2026-06-30 21:47
41,obj_left,성공,23,962.9,FWD+R,82.6,0.0,0.5,N,0.01,"맨처음에 한번 도리, 크게 대각 형태로 돌아가긴함 ",2026-06-30 22:33
42,obj_left,실패,18,1267.4,FWD+R,50.0,0.0,0.5,N,1.5,근처 이상한 박스로 나아감 도리도리도리함,2026-06-30 22:35
43,obj_center,실패,15,1647.4,FORWARD,86.7,0.0,0.5,N,0.2,"아예 다른 객체, 외운ㅇ 이동한거같음",2026-07-01 22:18
44,obj_center,실패,6,1248.0,FWD+R,66.7,0.0,0.5,N,0.15,각도가 좀 엇나간 느낌,2026-07-02 08:42
45,obj_center,성공,5,485.4,FORWARD,60.0,0.0,0.5,N,0.02,"직선경로,각도가 좀 엇나간 느낌",2026-07-02 08:47
46,obj_center,실패,6,404.5,FORWARD,50.0,0.0,0.5,N,1.7,로드되다가 멈추는데 확인좀,2026-07-02 08:51
47,obj_center,실패,19,494.3,FWD+R,47.4,0.0,0.5,N,0.3,아예 인식 잧랑 에리어가 이상한 bbox 못한 경우가 맞음 ,2026-07-02 10:03
48,obj_center,성공,5,913.4,FORWARD,40.0,0.0,0.5,N,0.0,,2026-07-02 13:07
49,obj_center,실패,13,1377.8,FWD+R,23.1,0.0,0.5,N,1.8,아예 엇나감,2026-07-02 13:13
50,obj_center,성공,14,516.9,FORWARD,42.9,0.0,0.5,N,0.15,직선경로로만 감,2026-07-02 13:47
51,obj_left,실패,8,2214.4,FORWARD,25.0,0.0,0.5,N,2.1,아예 너무 돌아버림,2026-07-02 13:49
52,obj_left,실패,17,2991.2,ROT_R,17.6,0.0,0.5,N,1.5,제자리 도리도리하는중 그러다가 이상한 객ㅊ 찾아ㅈ감,2026-07-02 13:51
53,obj_right,실패,9,5866.4,ROT_R,0.0,0.0,0.5,N,2,제자리 도리도리하는중 그러다가 이상한 객ㅊ 찾아ㅈ감,2026-07-02 13:53
54,obj_right,실패,8,1328.6,FORWARD,37.5,0.0,0.5,N,0.5,직선방향으로 이동함 인식을 못함 에반디,2026-07-02 13:55
55,obj_right,실패,19,1047.0,RIGHT,100.0,0.06,0.5,N,0.5,잘가다가 아예 오른쪼긍로 가버림 객체 인식이 중간에 끊긴듯함,2026-07-02 20:07
56,obj_right,실패,18,4751.6,FWD+L,100.0,0.06,0.5,N,0.5,아예 프리뷰 몯레이 돌았고 중간에 카메라 프로세스 확인 즉 낵 ㅏ모니터링하는게 끊겼음,2026-07-02 20:42
57,obj_right,실패,31,1007.8,FWD+R,100.0,0.06,0.5,N,0.5,이게 중간 추론 점이 가운데로만 가고 처음 프리뷰가 살짝 강제되는듯한 느낌이 있음 거기서 오류 발생한듯함,2026-07-02 21:08
58,obj_right,실패,4,10102.8,ROT_R,100.0,0.011,0.68,N,0.5,빙빙돌앗어,2026-07-02 21:22
59,obj_right,실패,1,8646.0,ROT_R,100.0,0.0,0.5,N,0.5,다시 돔,2026-07-02 21:23
60,obj_right,실패,20,2605.3,FWD+L,100.0,0.06,0.5,N,0.5,async모드로 해서 유선형인데 이미지 피처로 잘 가다가 이상한 동작을 하면서 다시 돌아온 모습 분석 필요,2026-07-02 21:25
61,obj_right,실패,37,980.7,RIGHT,100.0,0.06,0.5,N,0.5,자꾸 잘가다가 이상한 그라운딩을 하네 그라운딩이없는편이나앗겟다,2026-07-02 21:27
62,obj_right,실패,31,780.2,FORWARD,100.0,0.06,0.5,N,0.5,내가 억지로 방향을 비틀어서 보게한건데 왜 그라운딩이 바로 잘 안되는거지 왜캐 느린거지 분석필요,2026-07-02 21:29
109,obj_right,실패,24,707.8,FORWARD,100.0,0.06,0.5,N,0.5,살작 엇나감,2026-07-11 20:53,20260711_205228
110,obj_right,성공,22,764.6,FORWARD,100.0,0.06,0.5,N,0.12,,2026-07-11 20:54,20260711_205354
111,obj_right,성공,17,769.5,FORWARD,100.0,0.71,0.43,Y,0.04,,2026-07-11 20:57,20260711_205621
112,obj_right,성공,19,793.2,FORWARD,100.0,0.06,0.5,N,0.08,마지막 도착프레임에는 물리 드리프트 때매 없었지만 계소 인식하고 fwd 뱉음,2026-07-11 20:58,20260711_205726
113,obj_right,성공,0,0.0,—,0.0,0.0,0.5,N,0.03,부딫혀서 부딫히기전 삭제 필요,2026-07-11 20:59,
114,obj_right,실패,16,798.1,FORWARD,100.0,0.06,0.5,N,0.23,아예 직선으로만감,2026-07-11 21:37,20260711_213650
115,obj_right,실패,13,807.5,FORWARD,100.0,0.388,0.87,Y,0.23,,2026-07-11 21:41,20260711_213749
116,obj_right,실패,16,786.9,FORWARD,100.0,0.06,0.5,N,0.39,오른쪽으로 가는움직임도 있었느데 왜이러지 이상함,2026-07-11 21:42,20260711_214155
117,left_left,실패,94,707.9,FORWARD,100.0,0.846,0.25,Y,0.0,특수케이스 중간에 스탑을 ㄴ못누름,2026-07-11 21:57,20260711_215344
118,obj_right,실패,14,753.4,FORWARD,100.0,0.304,0.9,Y,0.25,직진만 내뱉음,2026-07-11 21:57,20260711_215709
119,obj_right,실패,16,829.9,FORWARD,100.0,0.06,0.5,N,0.17,직진으로만감,2026-07-11 22:02,20260711_220142
120,obj_right,실패,16,788.4,FORWARD,100.0,0.06,0.5,N,0.17,,2026-07-11 22:02,20260711_220233
121,obj_right,실패,15,705.4,FORWARD,100.0,0.06,0.5,N,0.29,또직진만,2026-07-11 22:05,20260711_220439
122,obj_center,성공,19,991.9,FORWARD,100.0,0.06,0.5,N,0.01,,2026-07-22 17:01,20260722_170047
123,obj_center,실패,16,883.6,STOP,100.0,0.06,0.5,N,0.5,스탑만 내보냄,2026-07-22 17:03,20260722_170224
124,obj_center,실패,37,761.6,FORWARD,100.0,0.06,0.5,N,0.06,,2026-07-22 18:30,20260722_182856
125,trackF_center,실패,34,772.7,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 05:26,20260723_052435
126,trackF_center_straight,성공,16,927.2,FORWARD,100.0,0.06,0.5,N,0.11,,2026-07-23 05:41,20260723_054024
127,trackF_center_straight,성공,34,768.3,FWD+R,100.0,0.099,0.53,N,0.1,부딫혀서 경로가 제대로 간듯해서 애매함 ,2026-07-23 05:44,20260723_054338
128,trackA_weak_right,실패,19,928.2,FORWARD,100.0,0.06,0.5,N,0.5,,2026-07-23 09:01,20260723_090054
129,trackA_weak_right,실패,16,876.2,LEFT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 09:02,20260723_090154
130,trackA_weak_right,실패,28,851.9,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 09:05,20260723_090357
131,trackA_weak_right,성공,31,782.9,FWD+L,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 09:34,20260723_093218
132,trackA_strong_right,성공,22,894.0,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:10,20260723_100943
133,trackA_strong_right,성공,22,886.9,FWD+R,100.0,0.116,0.52,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:11,20260723_101057
134,trackA_strong_right,성공,25,831.2,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:12,20260723_101159
135,trackA_strong_right,실패,37,780.4,FORWARD,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:13,20260723_101259
136,trackA_strong_right,실패,17,815.1,RIGHT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:14,20260723_101419
137,trackA_weak_left,실패,19,849.2,RIGHT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:16,20260723_101531
138,trackA_weak_left,실패,28,825.5,RIGHT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:16,20260723_101626
139,trackA_weak_left,실패,22,838.9,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:17,20260723_101731
140,trackA_weak_left,성공,60,775.0,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:19,20260723_101821
141,trackA_strong_left,실패,16,868.3,RIGHT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:22,20260723_102034
142,trackA_strong_left,실패,34,773.0,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:23,20260723_102236
143,trackA_strong_left,실패,22,802.9,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:24,20260723_102354
144,trackA_strong_left,실패,16,866.0,RIGHT,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:25,20260723_102453
145,trackA_strong_left,실패,25,829.9,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 10:26,20260723_102541
146,trackA_strong_left,실패,22,865.3,FWD+R,100.0,0.06,0.5,N,0.0,검증 스크리닝(L2 저장),2026-07-23 15:04,20260723_150114
147,trackA_strong_left,실패,34,706.9,FWD+R,100.0,0.06,0.5,N,0.0,,2026-07-23 15:20,20260723_151925
148,trackA_strong_left,실패,47,699.9,STOP,100.0,0.533,0.23,Y,0.0,검증 스크리닝(L2 저장),2026-07-23 17:24,20260723_172253
149,trackA_strong_left,성공,47,699.9,STOP,100.0,0.533,0.23,Y,0.0,검증 스크리닝(L2 저장),2026-07-23 17:24,20260723_172253
